	FPKM	mean
FBtr0078313	0.0	-0.10880899999999999
FBtr0078314	0.0	-0.10880899999999999
FBtr0078315	0.0	-0.10880899999999999
FBtr0078316	0.0	-0.08348910000000001
FBtr0078317	14.634953	-0.08348910000000001
FBtr0078318	0.0	-0.128838
FBtr0078319	0.0	-0.128838
FBtr0078323	91.997345	-0.12456099999999999
FBtr0078324	0.0	-0.0325573
FBtr0078325	0.0	-0.118707
FBtr0078326	0.0	-0.144216
FBtr0078327	28.755005	-0.09816860000000001
FBtr0078328	0.0	1.36188
FBtr0078329	45.959187	-0.076874
FBtr0078333	0.0	-0.103519
FBtr0078334	0.0	-0.0876281
FBtr0078335	0.0	-0.0769768
FBtr0078336	62.982257999999995	-0.131104
FBtr0078337	0.0	-0.0969176
FBtr0078338	0.0	-0.08723710000000001
FBtr0078339	39.928837	-0.103252
FBtr0078342	111.92073799999999	-0.126822
FBtr0078343	0.0	-0.111325
FBtr0078344	0.0	-0.06770060000000001
FBtr0078345	0.0	-0.05737819999999999
FBtr0078346	0.0	-0.09588680000000001
FBtr0078348	52.389355	-0.11764300000000001
FBtr0078349	4.509677	-0.118184
FBtr0078350	3.7546459999999997	-0.117908
FBtr0078351	78.924438	-0.1179
FBtr0078352	0.0	-0.1179
FBtr0078353	42.444557	-0.0852872
FBtr0078354	0.0	-0.08788810000000001
FBtr0078356	2.657359	-0.0967045
FBtr0078357	65.064598	-0.0939286
FBtr0078358	11.157084	-0.0890761
FBtr0078359	16.826679000000002	-0.08948210000000001
FBtr0078361	5.971976000000001	-0.08948210000000001
FBtr0078362	24.409542000000002	-0.08948210000000001
FBtr0078363	1.6776360000000001	-0.08948210000000001
FBtr0078364	0.0	-0.08948210000000001
FBtr0078365	0.0	-0.08948210000000001
FBtr0078366	1.535829	-0.08948210000000001
FBtr0078368	82.223732	-0.107958
FBtr0078369	40.987457	-0.153892
FBtr0078370	0.0	-0.06112000000000001
FBtr0078371	0.0	0.32421500000000003
FBtr0078377	64.284538	-0.10871800000000001
FBtr0078379	0.0	-0.102074
FBtr0078380	0.0	-0.07801269999999999
FBtr0078382	102.046616	-0.09263610000000001
FBtr0078383	71.698151	-0.0327736
FBtr0078384	0.0	-0.037615300000000004
FBtr0078387	22.417004000000002	-0.0955054
FBtr0078388	63.533535	-0.0818077
FBtr0078389	1.655576	-0.109667
FBtr0078390	7.955107000000001	-0.109667
FBtr0078391	7.361350999999999	-0.108252
FBtr0078392	15.637064	-0.108252
FBtr0078393	0.0	-0.10749
FBtr0078394	0.0	-0.09099349999999999
FBtr0078395	0.0	-0.0763717
FBtr0078396	0.0	-0.055382299999999995
FBtr0078397	18.382842999999998	-0.0588952
FBtr0078399	28.170671000000002	-0.0995488
FBtr0078400	16.479452	-0.0995488
FBtr0078401	0.0	-0.09811510000000001
FBtr0078403	0.0	-0.11331
FBtr0078404	52.776161	-0.11263699999999999
FBtr0078405	0.0	-0.0575472
FBtr0078406	5.793241	-0.08515750000000001
FBtr0078407	0.8506309999999999	-0.0646328
FBtr0078408	0.0	-0.0478266
FBtr0078409	0.0	-0.0441575
FBtr0078410	0.0	-0.027807599999999995
FBtr0078411	0.0	-0.0284608
FBtr0078412	25.393429	-0.170519
FBtr0078413	17.737152	-0.09922450000000001
FBtr0078414	0.0	-0.0799449
FBtr0078415	0.0	-0.0784243
FBtr0078417	47.761429	-0.0786037
FBtr0078418	0.0	-0.12004400000000001
FBtr0078419	0.0	-0.06541140000000001
FBtr0078422	36.371029	-0.0946699
FBtr0078423	16.223207000000002	-0.0867878
FBtr0078424	0.0	-0.072608
FBtr0078425	0.0	-0.102114
FBtr0078426	36.400585	-0.13298900000000002
FBtr0078429	0.0	-0.0608654
FBtr0078430	5.866276999999999	-0.06867899999999999
FBtr0078431	19.461889000000003	-0.06867899999999999
FBtr0078432	26.178358	-0.13569900000000001
FBtr0078433	0.0	-0.0673539
FBtr0078434	0.0	-0.136977
FBtr0078435	0.0	-0.0988011
FBtr0078436	0.0	1.82624
FBtr0078437	0.0	-0.115178
FBtr0078438	0.0	-0.104104
FBtr0078439	64.64711	-0.127575
FBtr0078440	22.348993	-0.138138
FBtr0078441	56.280499	-0.138283
FBtr0078444	0.0	-0.150795
FBtr0078445	9.069401	-0.028379700000000004
FBtr0078446	37.109466999999995	-0.028379700000000004
FBtr0078447	0.0	-0.028379700000000004
FBtr0078448	0.0	-0.0760453
FBtr0078450	0.0	-0.05189169999999999
FBtr0078452	0.0	-0.09536010000000002
FBtr0078453	0.0	-0.051961900000000005
FBtr0078454	0.0	-0.057069600000000005
FBtr0078455	0.0	-0.05529149999999999
FBtr0078456	0.0	-0.142259
FBtr0078457	0.0	-0.15121300000000001
FBtr0078458	21.283279	-0.043611000000000004
FBtr0078459	0.0	-0.043611000000000004
FBtr0078461	0.0	-0.09748430000000001
FBtr0078462	26.372162	-0.132623
FBtr0078463	0.0	-0.09161010000000001
FBtr0078464	23.123203	-0.07966269999999999
FBtr0078466	7.161981	-0.026250700000000002
FBtr0078468	35.677620000000005	-0.165239
FBtr0078470	0.887244	-0.165239
FBtr0078471	0.0	-0.139756
FBtr0078472	4.875846	-0.107249
FBtr0078473	0.0	-0.0890706
FBtr0078475	23.521501999999998	-0.09206089999999999
FBtr0078477	0.0	-0.11426300000000002
FBtr0078478	0.0	-0.11463399999999999
FBtr0078479	0.0	-0.0811809
FBtr0078480	26.348653999999996	-0.100625
FBtr0078481	1032.423096	-0.20185899999999998
FBtr0078482	0.0	-0.0931955
FBtr0078484	8.446209	-0.08832580000000001
FBtr0078485	41.147751	-0.09788469999999999
FBtr0078486	36.416503999999996	-0.068773
FBtr0078489	2.075789	-0.0796967
FBtr0078490	0.0	-0.09939939999999998
FBtr0078492	23.459332	-0.0909172
FBtr0078493	0.45906800000000003	-0.142611
FBtr0078494	42.511906	-0.142611
FBtr0078495	35.320751	-0.142611
FBtr0078496	0.0	-0.108173
FBtr0078498	37.396698	-0.11928399999999999
FBtr0078499	0.0	-0.11928399999999999
FBtr0078500	62.93275799999999	-0.11928399999999999
FBtr0078501	0.0	-0.107574
FBtr0078503	0.0	-0.122708
FBtr0078504	0.0	-0.15138
FBtr0078505	0.0	-0.104947
FBtr0078506	0.0	-0.10253599999999999
FBtr0078507	0.0	-0.09756060000000001
FBtr0078508	0.199919	-0.0947905
FBtr0078509	10.301772	-0.04729
FBtr0078510	10.717018	-0.0708587
FBtr0078511	69.788322	-0.159852
FBtr0078512	27.191046000000004	-0.09157919999999999
FBtr0078513	0.0	-0.0720404
FBtr0078514	0.0	-0.0921438
FBtr0078515	0.0	-0.113949
FBtr0078517	0.0	-0.0944672
FBtr0078518	0.0	-0.12391600000000001
FBtr0078519	0.0	-0.033480800000000005
FBtr0078520	0.0	-0.0200787
FBtr0078521	0.0	-0.0135841
FBtr0078522	0.0	-0.11605599999999999
FBtr0078523	10.790189	-0.11882000000000001
FBtr0078524	23.871939	-0.11882000000000001
FBtr0078528	32.488609000000004	-0.132096
FBtr0078529	0.0	-0.0730632
FBtr0078530	30.076159000000004	-0.161365
FBtr0078531	37.89217	-0.19049000000000002
FBtr0078532	0.0	-0.19049000000000002
FBtr0078533	0.0	-0.104433
FBtr0078534	0.0	0.193855
FBtr0078535	11.278053	-0.0892421
FBtr0078536	16.601323999999998	-0.098375
FBtr0078537	35.874340000000004	-0.0865407
FBtr0078538	0.0	-0.105591
FBtr0078539	0.0	-0.0266611
FBtr0078540	10.545121	-0.029177699999999997
FBtr0078541	0.0	-0.00700357
FBtr0078542	0.0	-0.0550741
FBtr0078546	0.0	-0.158707
FBtr0078547	0.0	-0.0796448
FBtr0078548	0.0	-0.127196
FBtr0078549	3.6572989999999996	-0.10144299999999999
FBtr0078552	11.080579	-0.165948
FBtr0078553	1.647041	-0.163699
FBtr0078554	0.0	-0.09955549999999999
FBtr0078555	0.0	-0.131198
FBtr0078556	65.676285	-0.0789191
FBtr0078557	0.0	-0.10799700000000001
FBtr0078558	0.0	-0.107922
FBtr0078559	14.197612	-0.069547
FBtr0078560	0.0	-0.143794
FBtr0078561	45.472015	-0.0799518
FBtr0078563	0.0	-0.08829160000000001
FBtr0078567	0.0	-0.0468328
FBtr0078568	50.677498	-0.0811982
FBtr0078569	0.0	-0.0811982
FBtr0078570	3.0272799999999997	-0.0811982
FBtr0078571	195.893936	-0.0670877
FBtr0078573	167.119186	-0.0670877
FBtr0078574	0.0	-0.0670877
FBtr0078575	0.9787469999999999	-0.0670877
FBtr0078576	0.0	-0.127962
FBtr0078577	71.37956199999999	-0.085684
FBtr0078578	0.0	-0.047857300000000005
FBtr0078579	0.0	-0.158789
FBtr0078580	0.0	-0.0955829
FBtr0078582	0.0	8.57953
FBtr0078584	0.0	-0.054527599999999996
FBtr0078585	0.0	-0.06806439999999998
FBtr0078587	0.0	-0.12335499999999999
FBtr0078588	0.0	-0.161955
FBtr0078590	0.0	6.83736
FBtr0078591	0.0	-0.0839898
FBtr0078592	0.0	-0.120081
FBtr0078593	0.0	-0.12136
FBtr0078594	0.0	-0.10905799999999999
FBtr0078595	0.0	-0.07112610000000001
FBtr0078596	0.0	-0.0824665
FBtr0078597	0.0	-0.08749610000000001
FBtr0078598	0.0	-0.0992638
FBtr0078599	0.0	-0.0944107
FBtr0078601	0.0	-0.108552
FBtr0078602	0.0	-0.0841785
FBtr0078604	0.0	-0.0699403
FBtr0078605	0.0	-0.05164680000000001
FBtr0078606	0.0	-0.07501310000000001
FBtr0078607	0.0	-0.10388299999999999
FBtr0078608	0.0	-0.108946
FBtr0078609	0.0	-0.040424400000000006
FBtr0078610	0.0	-0.0834169
FBtr0078611	0.0	-0.0878789
FBtr0078614	0.0	-0.0952163
FBtr0078615	0.0	-0.0479992
FBtr0078616	0.0	-0.0813767
FBtr0078617	0.0	-0.112977
FBtr0078618	0.0	-0.0923878
FBtr0078619	0.0	-0.0405029
FBtr0078620	0.0	-0.061443399999999995
FBtr0078621	0.0	-0.08674580000000001
FBtr0078623	0.0	-0.07966089999999999
FBtr0078624	27.373686	-0.10485599999999999
FBtr0078625	40.886955	-0.10485599999999999
FBtr0078627	0.0	-0.129299
FBtr0078628	0.0	-0.10527
FBtr0078629	235.683563	-0.133414
FBtr0078630	72.523811	-0.134026
FBtr0078631	14.598393	-0.11373499999999999
FBtr0078638	33.864792	-0.12474400000000001
FBtr0078639	15.181759	-0.12474400000000001
FBtr0078640	0.0	-0.0587788
FBtr0078642	0.0	-0.14064100000000002
FBtr0078643	0.0	-0.0914297
FBtr0078644	0.0	-0.139914
FBtr0078645	0.0	-0.0725344
FBtr0078647	25.892235	-0.14891500000000002
FBtr0078648	0.0	-0.11502000000000001
FBtr0078649	8.522026	-0.08073630000000001
FBtr0078650	306.99176	-0.08073630000000001
FBtr0078651	5.142755999999999	-0.08073630000000001
FBtr0078652	173.738281	-0.08073630000000001
FBtr0078653	0.0	-0.08073630000000001
FBtr0078654	0.0	-0.08073630000000001
FBtr0078655	0.0	-0.05040019999999999
FBtr0078656	0.0	-0.0883863
FBtr0078657	0.0	-0.0270255
FBtr0078661	0.0	-0.10703900000000001
FBtr0078662	0.0	-0.10703900000000001
FBtr0078663	0.0	-0.10703900000000001
FBtr0078664	0.0	-0.10703900000000001
FBtr0078665	25.577151999999998	-0.08053560000000001
FBtr0078666	7.087160000000001	-0.08117100000000001
FBtr0078667	44.340858000000004	-0.12734
FBtr0078668	2.930565	-0.167223
FBtr0078669	0.0	-0.125781
FBtr0078670	148.10418700000002	-0.125781
FBtr0078672	0.0	-0.0855194
FBtr0078674	0.0	-0.0855194
FBtr0078675	0.0	-0.07648680000000001
FBtr0078676	0.0	-0.11635899999999999
FBtr0078677	0.0	-0.11084000000000001
FBtr0078678	83.933357	-0.0746585
FBtr0078679	0.0	-0.141075
FBtr0078680	29.72953	-0.125419
FBtr0078681	1.700519	-0.125419
FBtr0078682	128.98938	-0.10041599999999999
FBtr0078683	3.3761919999999996	-0.15776700000000002
FBtr0078684	0.0	-0.07808380000000001
FBtr0078685	1.2496129999999999	-0.08909360000000001
FBtr0078686	0.0	-0.115874
FBtr0078687	0.0	-0.115874
FBtr0078688	54.603176	-0.0920674
FBtr0078689	5.822487000000001	-0.16908299999999998
FBtr0078692	18.750494	-0.16908299999999998
FBtr0078693	0.0	-0.124974
FBtr0078694	0.0	-0.124974
FBtr0078699	3.159722	-0.0684778
FBtr0078700	217.41426099999998	-0.11501700000000001
FBtr0078701	4.894091	-0.11501700000000001
FBtr0078704	51.812149	-0.14005399999999998
FBtr0078705	1310.891479	-0.17957
FBtr0078706	0.26295	-0.070686
FBtr0078707	35.213271999999996	-0.16586800000000002
FBtr0078708	78.79001600000001	-0.115048
FBtr0078709	6.015280000000001	-0.125563
FBtr0078710	20.10998	-0.131394
FBtr0078711	0.0	-0.131394
FBtr0078712	30.368771000000002	-0.155354
FBtr0078713	40.470585	-0.08448810000000001
FBtr0078714	0.0	-0.08448810000000001
FBtr0078716	42.625595000000004	-0.07767289999999999
FBtr0078720	0.0	-0.055939199999999994
FBtr0078721	64.83048199999999	-0.142627
FBtr0078722	17.595669	-0.148419
FBtr0078723	44.233906	-0.0949087
FBtr0078724	21.163361	-0.0916531
FBtr0078725	0.0	-0.0330564
FBtr0078726	0.0	-0.11630599999999999
FBtr0078727	91.159248	0.679213
FBtr0078728	17.196644	-0.0886086
FBtr0078730	55.658936	-0.146494
FBtr0078732	46.870937	-0.097189
FBtr0078733	13.447223999999999	-0.0631341
FBtr0078734	50.424309	-0.0631341
FBtr0078736	6.445781	-0.142626
FBtr0078737	0.0	-0.115968
FBtr0078739	0.0	2.09428
FBtr0078740	0.0	-0.12018800000000002
FBtr0078741	61.775814000000004	-0.0692578
FBtr0078742	2.7806439999999997	-0.07224639999999999
FBtr0078743	65.88157700000001	-0.10694400000000001
FBtr0078744	83.737808	-0.0769095
FBtr0078745	110.14583600000002	-0.0855599
FBtr0078746	156.413773	-0.0855599
FBtr0078747	37.930363	-0.0855599
FBtr0078748	291.325958	-0.0855599
FBtr0078749	70.54827900000001	-0.0855599
FBtr0078750	39.232803000000004	-0.0855599
FBtr0078751	54.852940000000004	-0.0921654
FBtr0078752	78.880989	-0.057223500000000004
FBtr0078753	29.66054	-0.0967703
FBtr0078754	10.995664	-0.108444
FBtr0078755	0.0	-0.0736943
FBtr0078756	34.131725	-0.0736943
FBtr0078757	10.673872	-0.0736943
FBtr0078758	12.348996000000001	-0.0591717
FBtr0078761	6.839467999999999	-0.028752299999999998
FBtr0078762	26.963827000000002	-0.028752299999999998
FBtr0078763	0.0	-0.0389172
FBtr0078764	0.0	-0.140009
FBtr0078765	0.0	-0.140009
FBtr0078766	11.54884	-0.08051660000000001
FBtr0078767	21.986845000000002	-0.163413
FBtr0078768	27.499423999999998	-0.14470999999999998
FBtr0078769	954.192017	-0.0693574
FBtr0078770	44.592495	-0.05331
FBtr0078773	0.0	-0.06299249999999999
FBtr0078774	0.0	-0.133493
FBtr0078775	0.0	-0.133493
FBtr0078777	0.0	-0.148546
FBtr0078778	0.0	5.96975
FBtr0078779	0.0	-0.104051
FBtr0078784	0.0	-0.09079830000000001
FBtr0078785	42.421516	-0.156631
FBtr0078786	0.0	-0.0351067
FBtr0078787	66.007324	-0.138951
FBtr0078789	0.0	-0.12703399999999998
FBtr0078790	0.0	-0.113076
FBtr0078792	7.168113000000001	-0.105985
FBtr0078793	0.0	-0.0660675
FBtr0078794	0.0	-0.07102439999999999
FBtr0078795	0.0	-0.0985821
FBtr0078797	0.0	-0.0687518
FBtr0078798	0.0	-0.101801
FBtr0078800	0.0	-0.101801
FBtr0078801	0.0	-0.0892327
FBtr0078802	11.549373	-0.153165
FBtr0078803	26.945584999999998	-0.0844033
FBtr0078804	0.0	-0.0844033
FBtr0078805	115.37718999999998	-0.0948
FBtr0078806	136.63089	-0.0948
FBtr0078807	55.699978	-0.114889
FBtr0078810	0.0	-0.0536345
FBtr0078811	0.0	-0.0724877
FBtr0078812	0.0	-0.0724877
FBtr0078813	0.0	-0.0724877
FBtr0078814	0.0	-0.0536345
FBtr0078815	0.0	-0.0724877
FBtr0078816	0.0	-0.0724877
FBtr0078817	0.0	-0.0536345
FBtr0078818	0.0	-0.0724877
FBtr0078819	0.0	-0.0670995
FBtr0078820	0.0	-0.119032
FBtr0078821	17.332863	-0.111675
FBtr0078822	102.22126	-0.100906
FBtr0078823	0.0	-0.100906
FBtr0078824	0.0	-0.0984581
FBtr0078825	0.0	-0.09344789999999999
FBtr0078827	55.334263	-0.08605080000000001
FBtr0078828	46.030788	-0.0992405
FBtr0078829	21.22401	-0.10457799999999999
FBtr0078830	9.821102	-0.10457799999999999
FBtr0078831	0.0	-0.109089
FBtr0078836	0.0	-0.160313
FBtr0078837	64.113342	-0.0625406
FBtr0078841	0.0	-0.112772
FBtr0078842	11.775249	-0.0990656
FBtr0078843	0.0	-0.06789810000000002
FBtr0078844	2.030344	3.2034599999999998
FBtr0078846	0.0	-0.0784472
FBtr0078847	0.0	-0.13663
FBtr0078848	0.0	-0.08186289999999999
FBtr0078849	26.992437	-0.057228499999999995
FBtr0078851	0.0	-0.0384522
FBtr0078852	0.0	-0.0833693
FBtr0078854	0.0	-0.055361099999999996
FBtr0078855	0.0	-0.055361099999999996
FBtr0078856	39.161209	-0.0777187
FBtr0078857	68.208504	-0.0777187
FBtr0078859	92.08078	-0.101587
FBtr0078860	77.675377	-0.08600060000000001
FBtr0078861	0.86951	-0.0792209
FBtr0078868	80.044975	-0.110509
FBtr0078870	11.918352	-0.0888218
FBtr0078871	0.0	-0.0888218
FBtr0078872	0.0	-0.104896
FBtr0078873	0.0	-0.08336589999999999
FBtr0078874	0.0	-0.09148200000000001
FBtr0078875	11.963755	-0.0501274
FBtr0078876	7.21215	-0.107403
FBtr0078880	0.0	-0.08408639999999999
FBtr0078881	0.0	-0.10076
FBtr0078891	0.0	-0.07567339999999999
FBtr0078892	242.192657	-0.12266800000000001
FBtr0078893	52.736743999999995	-0.10133099999999999
FBtr0078894	69.292603	-0.0533887
FBtr0078895	0.0	-0.0533887
FBtr0078896	0.0	-0.07180399999999999
FBtr0078897	0.0	0.0
FBtr0078898	0.0	0.0
FBtr0078899	0.0	0.0
FBtr0078900	0.0	0.0
FBtr0078901	0.0	0.0
FBtr0078902	0.0	0.0
FBtr0078903	0.0	0.0
FBtr0078907	0.0	0.0
FBtr0078908	0.0	0.0
FBtr0078909	53.574013	0.0
FBtr0078913	0.0	-0.06884689999999999
FBtr0078914	21.208845	-0.06884689999999999
FBtr0078915	28.243387	-0.10650599999999999
FBtr0078916	2.267082	-0.138674
FBtr0078917	0.0	-0.149327
FBtr0078919	11.026019	-0.144571
FBtr0078921	494.75430300000005	-0.12193399999999999
FBtr0078923	0.0	-0.0742813
FBtr0078924	0.0	-0.0956723
FBtr0078925	66.47126	-0.14868900000000002
FBtr0078926	59.305099	-0.14738199999999999
FBtr0078928	51.453686	-0.0816462
FBtr0078929	0.0	-0.0797688
FBtr0078935	100.625885	-0.0597596
FBtr0078936	3.331687	-0.0597596
FBtr0078937	0.0	-0.0597596
FBtr0078938	2.155015	-0.0597596
FBtr0078939	1.512314	-0.05543630000000001
FBtr0078941	0.0	-0.062437400000000004
FBtr0078942	0.0	-0.05543630000000001
FBtr0078943	12.693188000000001	-0.139097
FBtr0078944	103.20388	-0.0811052
FBtr0078946	77.661827	-0.033280800000000006
FBtr0078949	28.281140999999998	-0.0951949
FBtr0078950	15.656502	-0.0939269
FBtr0078951	0.0	0.0
FBtr0078953	31.764427	0.0
FBtr0078955	57.263374	0.0
FBtr0078956	0.0	0.0
FBtr0078957	0.0	0.0
FBtr0078958	44.577831	0.0
FBtr0078959	0.0	0.0
FBtr0078961	0.0	0.0
FBtr0078962	0.0	0.0
FBtr0078964	10.934341	0.0
FBtr0078965	0.0	0.0
FBtr0078966	62.077541000000004	0.0
FBtr0078967	22.42108	0.0
FBtr0078968	0.0	0.0
FBtr0078969	0.0	0.0
FBtr0078971	0.0	0.0
FBtr0078973	0.0	0.0
FBtr0078975	0.0	0.0
FBtr0078976	0.0	0.0
FBtr0078977	0.0	0.0
FBtr0078981	0.0	0.0
FBtr0078982	0.0	0.0
FBtr0078985	99.437752	0.0
FBtr0078986	0.0	0.0
FBtr0078987	0.0	0.0
FBtr0078988	0.0	0.0
FBtr0078989	0.0	0.0
FBtr0078990	0.0	-0.101952
FBtr0078991	32.653164000000004	-0.131943
FBtr0078992	31.231213	-0.0892561
FBtr0078994	17.08812	-0.10138
FBtr0078995	38.580135	-0.15199100000000001
FBtr0078996	26.652296000000003	-0.108124
FBtr0078997	13.417632999999999	-0.12780999999999998
FBtr0079000	73.07916999999999	-0.144768
FBtr0079001	0.0	-0.09030360000000001
FBtr0079002	0.0	-0.09030360000000001
FBtr0079003	0.0	-0.09030360000000001
FBtr0079004	0.0	0.621168
FBtr0079005	0.0	1.3292
FBtr0079009	14.667953	-0.166411
FBtr0079010	53.473663	-0.177607
FBtr0079012	0.0	-0.0936167
FBtr0079013	0.0	-0.0919845
FBtr0079016	463.62966900000004	-0.0921087
FBtr0079017	105.274918	-0.0921087
FBtr0079018	18.867701999999998	-0.111392
FBtr0079019	11.248014	-0.06988580000000001
FBtr0079025	29.009308	-0.0986914
FBtr0079026	8.592713	-0.0682839
FBtr0079027	82.723518	-0.10464000000000001
FBtr0079028	20.708109	-0.148202
FBtr0079029	97.224358	-0.149349
FBtr0079030	86.443512	-0.11199
FBtr0079031	123.97846200000001	-0.11199
FBtr0079032	0.0	-0.118799
FBtr0079033	0.0	-0.104867
FBtr0079034	29.855385	-0.104867
FBtr0079035	26.373234000000004	-0.104867
FBtr0079036	0.0	-0.166676
FBtr0079037	41.049053	-0.177845
FBtr0079038	22.892977	-0.028967400000000004
FBtr0079039	97.282265	-0.028967400000000004
FBtr0079040	1.622188	-0.028967400000000004
FBtr0079041	0.0	-0.0574
FBtr0079042	0.0	-0.028967400000000004
FBtr0079043	0.0	-0.028967400000000004
FBtr0079044	0.350175	-0.0250956
FBtr0079045	0.0	-0.101299
FBtr0079046	13.972346	-0.101643
FBtr0079048	45.235886	-0.156131
FBtr0079049	48.319305	-0.129645
FBtr0079050	0.0	-0.16114900000000001
FBtr0079051	71.77454399999999	-0.16114900000000001
FBtr0079052	34.454002	-0.132802
FBtr0079053	322.720642	-0.161155
FBtr0079055	0.0	-0.0590587
FBtr0079056	0.0	-0.187634
FBtr0079057	0.0	-0.10956199999999999
FBtr0079058	59.710152	-0.10378
FBtr0079061	0.0	19.2245
FBtr0079062	0.0	-0.0910118
FBtr0079063	0.0	-0.17992
FBtr0079064	0.0	-0.0956773
FBtr0079066	0.0	-0.046052300000000004
FBtr0079068	0.0	-0.0870215
FBtr0079069	19.402910000000002	-0.136695
FBtr0079070	0.0	-0.0679499
FBtr0079071	0.0	-0.17477
FBtr0079072	87.388588	-0.07552080000000001
FBtr0079073	0.0	-0.054665899999999996
FBtr0079074	0.0	-0.0734035
FBtr0079076	0.0	-0.106255
FBtr0079077	14.286036	-0.0656618
FBtr0079078	0.0	-0.0644159
FBtr0079079	0.0	-0.0644159
FBtr0079080	0.0	-0.13451400000000002
FBtr0079082	0.0	-0.07875349999999999
FBtr0079084	31.282093	-0.056799800000000004
FBtr0079085	2.152814	-0.056799800000000004
FBtr0079086	36.241776	-0.11987
FBtr0079087	0.0	-0.11987
FBtr0079088	9.188964	-0.11987
FBtr0079089	0.0	-0.11987
FBtr0079090	0.0	-0.07755930000000001
FBtr0079092	0.0	-0.1003
FBtr0079093	0.0	-0.0920746
FBtr0079094	0.166998	-0.104247
FBtr0079095	137.91210900000002	-0.134346
FBtr0079096	44.595585	-0.105923
FBtr0079097	0.0	-0.19041
FBtr0079098	4.769354	-0.14061400000000002
FBtr0079099	14.049323999999999	-0.14974300000000001
FBtr0079100	127.247643	-0.117507
FBtr0079101	0.0	-0.106905
FBtr0079102	0.0	-0.105999
FBtr0079103	7.4314	-0.0630054
FBtr0079104	0.0	-0.11401300000000002
FBtr0079106	0.0	-0.09343969999999999
FBtr0079108	0.0	-0.08906510000000001
FBtr0079109	0.0	-0.0881737
FBtr0079110	0.0	-0.0573601
FBtr0079111	0.0	-0.0573601
FBtr0079112	0.0	-0.0573601
FBtr0079114	0.0	-0.00305223
FBtr0079117	0.0	-0.07037460000000001
FBtr0079118	0.0	-0.0811443
FBtr0079119	0.0	-0.0811443
FBtr0079120	0.0	-0.0811443
FBtr0079121	0.0	-0.129097
FBtr0079123	0.0	-0.124742
FBtr0079124	340.32754500000004	-0.11988900000000001
FBtr0079125	24.643059	-0.124742
FBtr0079126	0.0	-0.059904599999999995
FBtr0079127	0.0	-0.093539
FBtr0079128	15.555926999999999	-0.1012
FBtr0079129	15.850574	-0.143831
FBtr0079130	19.691866	-0.14033800000000002
FBtr0079134	6.122806	-0.107418
FBtr0079135	29.664115999999996	-0.0967903
FBtr0079136	0.0	-0.07769039999999999
FBtr0079138	0.0	-0.131616
FBtr0079139	5.391585	-0.105375
FBtr0079143	0.0	-0.0815812
FBtr0079144	0.0	-0.131749
FBtr0079145	0.0	-0.0708975
FBtr0079146	0.0	-0.171443
FBtr0079147	0.0	-0.171443
FBtr0079148	0.0	-0.171443
FBtr0079150	0.0	-0.0697439
FBtr0079151	0.0	-0.111002
FBtr0079152	0.0	-0.111002
FBtr0079153	0.0	-0.137828
FBtr0079154	0.0	0.08470880000000001
FBtr0079155	0.0	-0.07551419999999999
FBtr0079156	0.0	-0.0626164
FBtr0079157	0.0	-0.0595393
FBtr0079158	0.0	-0.09642719999999999
FBtr0079159	0.0	-0.0803881
FBtr0079160	36.684546999999995	-0.15600799999999998
FBtr0079163	0.0	-0.12078599999999999
FBtr0079164	0.0	-0.06517859999999999
FBtr0079165	0.0	-0.0725432
FBtr0079166	0.0	-0.0725432
FBtr0079167	0.0	-0.102414
FBtr0079168	0.0	-0.0551168
FBtr0079169	0.0	-0.0551168
FBtr0079171	0.0	-0.104895
FBtr0079172	0.0	-0.0881419
FBtr0079173	0.0	-0.108741
FBtr0079174	0.0	-0.108741
FBtr0079175	9.54984	-0.111578
FBtr0079176	884.736816	-0.111578
FBtr0079177	9.267642	-0.22005500000000003
FBtr0079178	10.306314	-0.204232
FBtr0079179	110.803909	0.9044709999999999
FBtr0079181	0.0	-0.126923
FBtr0079182	12.151299	-0.158384
FBtr0079183	0.0	-0.173951
FBtr0079184	0.0	-0.17008800000000002
FBtr0079185	202.103165	-0.0897028
FBtr0079186	0.643993	-0.0897028
FBtr0079187	0.0	-0.0849336
FBtr0079188	17.444257999999998	-0.147233
FBtr0079189	0.0	-0.144205
FBtr0079190	9.390079	-0.144205
FBtr0079191	61.896954	-0.11444700000000001
FBtr0079192	19.882975	-0.16660899999999998
FBtr0079196	257.652374	-0.0734326
FBtr0079197	0.0	-0.08334839999999999
FBtr0079198	0.0	-0.08334839999999999
FBtr0079199	0.0	-0.0750475
FBtr0079200	59.286388	-0.104333
FBtr0079201	0.0	-0.05558780000000001
FBtr0079202	0.0	-0.079651
FBtr0079203	0.0	-0.06509859999999999
FBtr0079204	0.0	-0.0887867
